"Json_ID","Size","McCabe","Readability","#Revisions"
"177.json","21","1","0.036168407648801804","1"
"1751.json","32","7","9.329287568107247E-4","9"
"1421.json","45","13","0.0","26"
"2889.json","10","1","0.0021064539905637503","1"
"2637.json","15","1","0.001597053138539195","6"
"206.json","3","1","0.8819372057914734","1"
"606.json","3","1","0.6211203336715698","1"
"1143.json","11","3","0.27331075072288513","4"
"837.json","5","1","0.653892457485199","5"
"2499.json","8","1","0.06241969019174576","2"
"1251.json","3","1","0.8308093547821045","3"
"82.json","3","1","0.7058161497116089","1"
"3509.json","4","1","0.515957772731781","3"
"247.json","20","1","0.05813634768128395","1"
"3589.json","24","2","0.01459328643977642","14"
"685.json","8","2","0.14372289180755615","2"
"467.json","19","1","0.0029369366820901632","1"
"3203.json","11","2","0.3565555512905121","10"
"2795.json","13","7","0.12324749678373337","2"
"845.json","3","1","0.6797986030578613","4"
"2184.json","15","4","0.18021883070468903","5"
"2982.json","3","1","0.7432991862297058","1"
"3039.json","4","1","0.7472668886184692","3"
"1940.json","9","2","0.04990474507212639","2"
"3160.json","10","3","0.42440879344940186","1"
"183.json","3","1","0.8819372057914734","1"
"2389.json","5","1","0.2798290252685547","5"
"1671.json","8","1","0.07278937101364136","6"
"507.json","26","6","5.667186924256384E-4","2"
"2490.json","16","4","7.418216555379331E-4","17"
"649.json","7","1","0.02118855156004429","9"
"231.json","3","1","0.9213846921920776","1"
"2277.json","4","1","0.5160509943962097","4"
"1554.json","8","1","0.041554395109415054","6"
"3247.json","20","3","0.0010259223636239767","4"
"2996.json","6","1","0.07474206387996674","1"
"2440.json","10","3","0.34167733788490295","16"
"756.json","3","1","0.9130645990371704","2"
"2203.json","4","1","0.569551944732666","2"
"931.json","9","3","0.3437817096710205","5"
"1264.json","5","1","0.3667772114276886","2"
"2561.json","6","2","0.3848581612110138","6"
"3225.json","6","1","0.36705124378204346","5"
"2893.json","7","2","0.3478245437145233","1"
"488.json","14","1","0.2009199857711792","1"
"516.json","4","1","0.2443859875202179","3"
"3488.json","8","2","0.10777299851179123","41"
"1487.json","11","2","0.012117978185415268","1"
"1993.json","4","1","0.7553077340126038","3"
"1392.json","10","3","0.1592782586812973","6"
"3485.json","4","1","0.7008339762687683","15"
"175.json","35","1","0.0","1"
"3359.json","4","1","0.10372743010520935","5"
"636.json","10","3","0.19393356144428253","12"
"972.json","4","1","0.7433620691299438","5"
"1012.json","4","1","0.23768018186092377","1"
"3471.json","3","1","0.890204906463623","1"
"2056.json","3","1","0.39151424169540405","2"
"1904.json","9","1","0.028516922146081924","4"
"2216.json","31","12","0.12769289314746857","28"
"1680.json","12","2","0.11566753685474396","9"
"1791.json","4","1","0.6130367517471313","2"
"2772.json","12","3","0.49998268485069275","14"
"41.json","7","6","0.9884631037712097","1"
"3047.json","25","5","0.0011879745870828629","7"
"1241.json","9","2","0.5283046364784241","3"
"2757.json","33","7","0.0","21"
"597.json","3","1","0.5713716149330139","1"
"44.json","1","1","0.9837418794631958","2"
"139.json","17","15","0.7902454733848572","1"
"2003.json","4","1","0.8694813251495361","3"
"3351.json","17","6","0.0433940514922142","7"
"819.json","12","3","0.16191376745700836","21"
"3077.json","25","5","0.062038227915763855","13"
"1078.json","9","2","0.2699330747127533","10"
"3120.json","10","3","0.8971283435821533","1"
"2278.json","10","2","0.35955652594566345","10"
"521.json","4","1","0.5862813591957092","3"
"2052.json","4","1","0.5174379944801331","4"
"1590.json","3","1","0.31042516231536865","2"
"2039.json","4","1","0.5603995323181152","4"
"3624.json","4","1","0.0015043104067444801","8"
"693.json","4","1","0.4908597767353058","1"
"1410.json","16","3","0.026945944875478745","1"
"3254.json","31","7","2.0650790247600526E-4","23"
"2349.json","8","2","0.0657922774553299","1"
"3074.json","12","4","0.4717109501361847","17"
"930.json","4","1","0.12268923968076706","5"
"3416.json","3","1","0.3530248701572418","1"
"3319.json","15","4","0.006436882074922323","2"
"2504.json","44","7","0.0","8"
"2957.json","21","4","0.016520293429493904","1"
"3132.json","6","1","0.006765015423297882","1"
"1579.json","6","2","0.5697048902511597","1"
"2549.json","12","2","0.25209060311317444","17"
"442.json","18","1","0.12215680629014969","3"
"1145.json","15","5","0.004811782389879227","7"
"1359.json","3","1","0.16293756663799286","1"
"2975.json","5","1","0.2799491584300995","8"
"265.json","14","1","0.1423780620098114","1"
"2476.json","4","1","0.31531739234924316","3"
"716.json","4","1","0.6078895330429077","5"
"128.json","5","2","0.9567835927009583","1"
"2088.json","4","1","0.6518802046775818","4"
"2709.json","5","1","0.24376295506954193","4"
"2057.json","3","1","0.38495349884033203","2"
"3008.json","9","1","0.2078412026166916","5"
"1273.json","6","1","0.22981441020965576","6"
"3382.json","16","3","0.021514147520065308","9"
"2993.json","11","2","0.5327304005622864","1"
"495.json","54","8","0.0","9"
"767.json","3","1","0.7092029452323914","1"
"1744.json","31","5","8.594415266998112E-4","11"
"2058.json","3","1","0.7721955180168152","1"
"961.json","17","3","0.02352823130786419","6"
"746.json","30","8","0.003651653416454792","17"
"2789.json","5","1","0.17063653469085693","5"
"2025.json","4","1","0.10680583864450455","5"
"625.json","17","4","0.031127873808145523","11"
"1050.json","11","2","0.43598318099975586","1"
"3038.json","4","1","0.7382156252861023","4"
"2761.json","15","3","0.0025144268292933702","9"
"3330.json","9","1","0.07697813957929611","4"
"2974.json","4","1","0.7609274387359619","7"
"3011.json","9","1","0.2078412026166916","5"
"3193.json","4","1","0.8950088024139404","2"
"1093.json","12","11","0.17861932516098022","1"
"1038.json","21","23","0.001480050734244287","5"
"407.json","15","1","0.25674208998680115","1"
"3392.json","22","5","0.014760212041437626","6"
"3023.json","4","1","0.8576098084449768","5"
"898.json","13","2","0.12772922217845917","3"
"1280.json","11","1","0.0026824225205928087","11"
"2972.json","4","1","0.6603026390075684","9"
"396.json","3","1","0.8819372057914734","1"
"3838.json","27","17","0.0021448805928230286","2"
"1157.json","6","2","0.0058413599617779255","5"
"471.json","25","1","0.009952050633728504","1"
"114.json","2","1","0.9906373620033264","1"
"3334.json","3","1","0.38495349884033203","2"
"2364.json","4","1","0.07090214639902115","4"
"2554.json","11","3","0.1350119262933731","2"
"3126.json","3","1","0.9408955574035645","1"
"2201.json","4","1","0.0017576559912413359","1"
"3409.json","5","1","0.08013823628425598","4"
"1000.json","3","1","0.8308093547821045","3"
"2799.json","6","1","0.24392516911029816","3"
"3214.json","3","1","0.06173443794250488","1"
"2210.json","5","1","0.2901943027973175","2"
"1193.json","10","3","0.1254052221775055","3"
"632.json","4","1","0.9693014025688171","4"
"769.json","4","1","0.5847836136817932","4"
"723.json","3","1","0.37033408880233765","4"
"683.json","9","2","0.2427973747253418","2"
"2220.json","13","4","0.02178356423974037","3"
"3105.json","3","1","0.14069339632987976","1"
"379.json","18","1","0.023298585787415504","4"
"1465.json","10","3","0.00199706619605422","8"
"3381.json","30","6","1.4401055523194373E-4","2"
"2161.json","4","1","0.6170899868011475","2"
"998.json","4","1","0.22319619357585907","5"
"2674.json","10","2","0.09044378995895386","7"
"3407.json","5","1","0.030045317485928535","5"
"874.json","16","11","0.032900966703891754","7"
"1588.json","4","1","0.640407919883728","4"
"915.json","3","1","0.9341458678245544","1"
"1285.json","17","9","0.02237747050821781","2"
"384.json","26","1","0.019688570871949196","1"
"2385.json","4","1","0.6675629019737244","5"
"1528.json","3","1","0.5749886631965637","2"
"3197.json","4","1","0.4034862220287323","2"
"587.json","3","1","0.9074175357818604","1"
"2885.json","4","1","0.15524502098560333","3"
"2259.json","21","10","0.005177444778382778","1"
"1426.json","27","1","0.0","2"
"1368.json","34","19","1.1106970487162471E-4","6"
"566.json","3","1","0.5771329998970032","2"
"1344.json","8","2","0.28842687606811523","3"
"3625.json","4","1","0.7861900925636292","8"
"71.json","2","1","0.3739233613014221","2"
"1156.json","3","1","0.8308093547821045","3"
"15.json","3","1","0.9510497450828552","1"
"3224.json","6","1","0.7378811240196228","3"
"3327.json","11","3","0.3426035940647125","13"
"1710.json","3","1","0.08397849649190903","1"
"1063.json","4","1","0.5057526230812073","1"
"2379.json","4","1","0.9307262301445007","3"
"315.json","3","1","0.8819372057914734","1"
"2413.json","11","3","0.07232934981584549","8"
"1306.json","5","1","0.38295480608940125","5"
"633.json","10","2","0.5004817247390747","8"
"3344.json","4","1","0.5662112832069397","6"
"2705.json","4","1","0.7668453454971313","2"
"3825.json","4","1","0.9774665832519531","4"
"3040.json","23","4","0.0012416773242875934","10"
"899.json","10","2","0.023633526638150215","10"
"506.json","6","1","0.4834786355495453","2"
"3708.json","6","1","0.21466171741485596","10"
"2942.json","3","1","0.9417726397514343","1"
"3793.json","4","1","0.5090754628181458","5"
"2198.json","5","1","0.3105565011501312","3"
"154.json","13","1","0.15357883274555206","12"
"703.json","3","1","0.7754231691360474","1"
"273.json","32","1","0.0","5"
"1017.json","4","1","0.7425077557563782","3"
"85.json","2","1","0.9981779456138611","1"
"3046.json","10","2","0.007537581957876682","6"
"608.json","3","1","0.7220084071159363","1"
"2698.json","4","1","0.39573368430137634","3"
"2139.json","7","1","0.20444552600383759","2"
"3212.json","3","1","0.31042516231536865","1"
"2544.json","14","3","0.09156285971403122","9"
"994.json","6","2","0.004262516275048256","7"
"2485.json","26","6","0.0018110190285369754","2"
"1451.json","7","1","0.20444552600383759","5"
"3309.json","30","1","0.0","3"
"116.json","3","1","0.18980084359645844","1"
"3477.json","3","1","0.1584240198135376","1"
"469.json","3","1","0.19783250987529755","1"
"1726.json","4","1","0.5979818105697632","4"
"1654.json","8","2","0.5711013078689575","2"
"2836.json","4","1","0.1882641464471817","13"
"3314.json","9","1","9.691960294730961E-4","1"
"352.json","14","1","0.2996302843093872","1"
"2421.json","4","1","0.3945903182029724","7"
"1988.json","7","2","0.003286421298980713","1"
"927.json","4","1","0.36486172676086426","3"
"1632.json","17","5","0.0400240421295166","2"
"3556.json","12","4","0.03654985502362251","1"
"3802.json","10","2","0.11876847594976425","7"
"3400.json","19","3","0.36917418241500854","6"
"1134.json","8","2","0.2884677052497864","3"
"3354.json","11","3","0.3530842363834381","6"
"3305.json","32","1","0.0","2"
"2240.json","3","1","0.3562808632850647","1"
"863.json","17","1","0.002648650435730815","3"
"2587.json","11","2","0.19634856283664703","9"
"965.json","3","1","0.6627423167228699","1"
"2643.json","4","1","0.6700584292411804","2"
"3832.json","13","4","0.017415691167116165","1"
"3341.json","7","1","0.27868521213531494","7"
"3662.json","4","1","0.7216610312461853","4"
"312.json","3","1","0.8819372057914734","1"
"235.json","5","1","0.040378637611866","5"
"1783.json","31","39","0.0","3"
"859.json","23","13","0.014983921311795712","4"
"2009.json","4","1","0.21562576293945312","2"
"2449.json","20","5","0.0439036563038826","6"
"3803.json","3","1","0.37033408880233765","3"
"1062.json","5","1","0.08572838455438614","3"
"1841.json","3","1","0.7975882291793823","1"
"3116.json","6","1","0.06914481520652771","1"
"3454.json","5","1","0.03119056113064289","1"
"140.json","9","7","0.8846902847290039","1"
"210.json","11","1","0.1326538622379303","1"
"1223.json","10","3","0.5885971784591675","3"
"3172.json","6","1","0.19783279299736023","4"
"2873.json","4","1","0.0023267236538231373","3"
"2169.json","15","4","0.015870321542024612","1"
"1512.json","5","1","0.782942533493042","5"
"783.json","18","3","0.07648079842329025","22"
"1019.json","4","1","0.0023267236538231373","3"
"514.json","4","1","0.7755662798881531","2"
"820.json","6","1","0.061419691890478134","1"
"2588.json","8","2","0.08408854901790619","1"
"2274.json","4","1","0.8341630697250366","3"
"1682.json","49","10","2.766613324638456E-4","18"
"1261.json","20","4","0.0","21"
"1393.json","75","32","0.0","21"
"2021.json","4","1","0.47283247113227844","4"
"3051.json","4","1","0.8866028785705566","2"
"1514.json","9","2","0.0712134912610054","9"
"166.json","3","1","0.9717689156532288","1"
"2959.json","14","3","0.026824351400136948","1"
"2172.json","4","1","0.431585431098938","3"
"2267.json","12","3","0.3563886284828186","8"
"2280.json","3","1","0.749550461769104","1"
"1391.json","3","1","0.5626217126846313","1"
"3568.json","3","1","0.6995810866355896","1"
"2375.json","6","1","0.35444435477256775","3"
"3448.json","5","1","0.0061074490658938885","1"
"2328.json","3","1","0.06173443794250488","1"
"2624.json","4","1","0.3507521450519562","4"
"1126.json","15","3","0.008149640634655952","2"
"1698.json","3","1","0.8308093547821045","1"
"1216.json","3","1","0.06173443794250488","1"
"3312.json","4","1","0.021928628906607628","1"
"2398.json","4","1","0.569551944732666","2"
"3462.json","6","1","0.03816375136375427","6"
"2174.json","4","1","0.04088280722498894","3"
"897.json","5","1","0.3567720651626587","3"
"1242.json","4","1","0.4330030381679535","1"
"406.json","3","1","0.8819372057914734","1"
"1350.json","10","3","0.338326632976532","3"
"238.json","11","2","0.023788541555404663","4"
"451.json","3","1","0.8819372057914734","1"
"3201.json","5","1","0.918503999710083","4"
"3063.json","3","1","0.41723111271858215","1"
"1101.json","4","1","0.3105293810367584","2"
"3268.json","7","1","0.8130530714988708","5"
"1581.json","15","4","0.018178116530179977","4"
"836.json","4","1","0.12983597815036774","4"
"3465.json","5","1","0.20024065673351288","6"
"254.json","18","1","0.07412019371986389","1"
"2980.json","3","1","0.8902918696403503","1"
"3000.json","9","2","0.11986969411373138","6"
"1431.json","14","3","0.24010919034481049","6"
"2345.json","21","3","0.08383751660585403","15"
"2738.json","5","1","0.1857309192419052","2"
"3706.json","4","1","0.005019422620534897","6"
"2166.json","3","1","0.41723111271858215","1"
"1598.json","3","1","0.8067988157272339","1"
"164.json","15","4","0.17987917363643646","1"
"1364.json","20","13","0.04764903709292412","1"
"109.json","3","1","0.9572758674621582","1"
"946.json","3","1","0.04885352402925491","1"
"3087.json","4","1","0.775299072265625","4"
"2929.json","9","2","0.5013960599899292","3"
"1237.json","7","1","0.02116345427930355","1"
"1025.json","16","4","0.007131864782422781","5"
"2447.json","7","2","0.5331662893295288","9"
"529.json","3","1","0.7815108299255371","1"
"2585.json","3","1","0.35051605105400085","2"
"311.json","19","1","0.0325651615858078","4"
"828.json","4","1","0.14006228744983673","3"
"487.json","3","1","0.7558221817016602","1"
"777.json","12","2","0.23469454050064087","10"
"2706.json","13","3","0.0809735506772995","12"
"98.json","1","1","0.9756844639778137","1"
"1614.json","8","3","0.6056401133537292","1"
"354.json","3","1","0.8819372057914734","1"
"656.json","3","1","0.6510742902755737","1"
"2457.json","3","1","0.7369507551193237","4"
"3360.json","4","1","0.03775375708937645","5"
"1666.json","19","4","3.232882882002741E-4","1"
"2710.json","11","2","0.4764673709869385","13"
"657.json","3","1","0.7754231691360474","1"
"2333.json","4","1","0.4499877393245697","3"
"2094.json","12","3","0.0026809789706021547","7"
"1409.json","9","1","0.17231883108615875","3"
"2876.json","3","1","0.8308093547821045","3"
"3147.json","3","1","0.8646223545074463","5"
"123.json","6","1","0.9324981570243835","1"
"1857.json","3","1","0.7321338653564453","2"
"2979.json","3","1","0.8330143094062805","1"
"3646.json","10","3","0.1989283263683319","1"
"3397.json","24","5","0.11056486517190933","8"
"1600.json","4","1","0.6130367517471313","2"
"1573.json","4","1","0.5516368746757507","1"
"1041.json","14","4","0.010342459194362164","3"
"1146.json","15","4","0.010657249949872494","7"
"1557.json","3","1","0.6513129472732544","2"
"3437.json","3","1","0.7714699506759644","2"
"772.json","4","1","0.47332870960235596","4"
"1330.json","23","13","0.3318725824356079","3"
"2511.json","9","2","0.00929893460124731","4"
"468.json","19","1","0.03278670087456703","1"
"3186.json","11","3","0.10801200568675995","5"
"1733.json","3","1","0.41723111271858215","1"
"492.json","18","1","0.026578163728117943","5"
"3830.json","12","2","0.04349138215184212","2"
"1937.json","9","2","0.05044085532426834","2"
"3433.json","10","1","0.0015008978080004454","6"
"2118.json","3","1","0.6181569695472717","2"
"2006.json","4","1","0.4196203351020813","2"
"2106.json","3","1","0.31042516231536865","2"
"876.json","11","2","0.2921060025691986","6"
"1488.json","5","1","0.48328977823257446","1"
"764.json","4","1","0.7695528268814087","4"
"345.json","18","1","0.0299712885171175","4"
"364.json","18","1","0.29606640338897705","1"
"2606.json","4","1","0.06509915739297867","2"
"92.json","6","3","0.13065412640571594","1"
"1587.json","3","1","0.8067988157272339","1"
"1541.json","22","20","0.0038010585121810436","8"
"1039.json","11","2","0.01227481383830309","1"
"421.json","19","1","0.04528879001736641","1"
"219.json","19","1","0.1002688854932785","1"
"3001.json","9","1","0.2078412026166916","5"
"1782.json","5","1","0.9228158593177795","4"
"325.json","3","1","0.7558221817016602","1"
"567.json","3","1","0.5229856967926025","1"
"2090.json","4","1","0.5174379944801331","4"
"2465.json","3","1","0.13769569993019104","1"
"1754.json","31","7","4.403598723001778E-4","3"
"485.json","14","1","0.16913442313671112","1"
"1112.json","9","2","0.018707042559981346","3"
"758.json","5","1","0.6122033596038818","4"
"3364.json","30","6","0.08600637316703796","4"
"3702.json","17","4","0.09793363511562347","9"
"1077.json","24","5","0.007298466749489307","12"
"667.json","4","1","0.6771830320358276","7"
"2575.json","5","1","0.15069206058979034","7"
"3370.json","3","1","0.660622775554657","3"
"3828.json","9","2","0.8995743989944458","10"
"963.json","5","1","0.018608398735523224","5"
"770.json","4","1","0.5868125557899475","4"
"54.json","2","1","0.9979799389839172","1"
"700.json","8","2","0.353020042181015","1"
"919.json","7","2","0.6871944665908813","2"
"1806.json","3","1","0.1035110130906105","1"
"539.json","4","1","0.030179429799318314","1"
"517.json","3","1","0.7781976461410522","1"
"3266.json","4","1","0.705150306224823","4"
"281.json","15","1","0.10326386988162994","1"
"51.json","3","2","0.3259827196598053","1"
"3158.json","8","1","0.0168937835842371","1"
"3480.json","3","1","0.2962116003036499","1"
"456.json","28","1","3.513325355015695E-4","1"
"415.json","16","1","0.1775943785905838","1"
"261.json","3","1","0.8819372057914734","1"
"2532.json","21","6","0.07595650851726532","6"
"1289.json","42","16","0.0","2"
"3380.json","42","10","0.0","19"
"3818.json","4","1","0.7679934501647949","6"
"759.json","11","1","2.0637304987758398E-4","1"
"1308.json","6","1","0.26857051253318787","6"
"1606.json","3","1","0.31042516231536865","1"
"2831.json","8","2","0.20868118107318878","1"
"3277.json","4","1","0.758664608001709","5"
"70.json","2","1","0.5121534466743469","2"
"2275.json","4","1","0.5758816599845886","2"
"1571.json","5","1","0.8934376835823059","8"
"2313.json","4","1","0.0021928877104073763","3"
"2427.json","11","3","0.1775178164243698","8"
"1877.json","3","1","0.41723111271858215","2"
"2522.json","4","1","0.6714504361152649","2"
"1920.json","4","1","0.044491808861494064","1"
"1556.json","3","1","0.3562808632850647","2"
"1663.json","4","1","0.5985490679740906","2"
"1260.json","18","4","0.002191937528550625","12"
"1046.json","4","1","0.8014790415763855","2"
"2487.json","4","1","0.1675909459590912","7"
"2542.json","12","3","0.6024307608604431","17"
"2697.json","4","1","0.39573368430137634","2"
"1203.json","3","1","0.31042516231536865","3"
"3429.json","14","4","0.16447938978672028","9"
"3595.json","10","2","0.046383969485759735","2"
"2113.json","4","1","0.626471996307373","5"
"2723.json","3","1","0.9908121228218079","2"
"1611.json","3","1","0.045267071574926376","1"
"1422.json","10","3","1.3442868657875806E-4","7"
"856.json","3","1","0.40613698959350586","3"
"1403.json","6","1","0.3218083381652832","2"
"3599.json","15","5","0.06296027451753616","3"
"976.json","4","1","0.8180599212646484","5"
"370.json","18","1","0.01635071076452732","4"
"3740.json","4","1","0.751280665397644","3"
"916.json","3","1","0.925003170967102","1"
"1120.json","5","1","0.5473442673683167","6"
"3358.json","9","2","0.12850572168827057","4"
"1152.json","3","1","0.0","2"
"781.json","28","3","0.0016895415028557181","6"
"2540.json","4","1","0.40461602807044983","1"
"2714.json","4","1","0.5877751708030701","3"
"3399.json","24","5","0.07708735764026642","7"
"136.json","9","3","0.9040131568908691","1"
"861.json","9","2","0.05459021031856537","3"
"208.json","17","1","0.3505903482437134","1"
"1250.json","8","1","0.07999324053525925","9"
"843.json","4","1","0.5978242754936218","2"
"568.json","3","1","0.0608273483812809","3"
"2751.json","4","1","0.8757740259170532","5"
"1576.json","6","1","0.5762701034545898","3"
"3626.json","4","1","0.6883373856544495","5"
"1485.json","6","2","0.7394723296165466","6"
"601.json","3","1","0.7548472285270691","1"
"3086.json","4","1","0.758664608001709","5"
"1980.json","4","1","0.8460540771484375","6"
"571.json","3","1","0.24304956197738647","2"
"22.json","3","1","0.3285965621471405","1"
"309.json","3","1","0.8819372057914734","1"
"3375.json","7","2","0.8436490297317505","9"
"3466.json","5","1","0.5730273127555847","6"
"2945.json","3","1","0.7241350412368774","1"
"1763.json","19","4","2.7095931000076234E-4","7"
"2810.json","7","2","0.036372896283864975","1"
"830.json","3","1","0.3648737967014313","1"
"1435.json","4","1","0.8460540771484375","5"
"1370.json","11","2","0.08215486258268356","4"
"662.json","8","2","0.28764867782592773","7"
"376.json","3","1","0.8819372057914734","1"
"2872.json","9","2","0.49166354537010193","4"
"779.json","31","6","0.02577681466937065","49"
"1048.json","4","1","0.5403208136558533","5"
"3245.json","35","8","1.420091575710103E-4","19"
"1765.json","4","1","0.2979620099067688","3"
"3664.json","16","3","0.02497139945626259","10"
"2268.json","4","1","0.581935703754425","3"
"881.json","9","3","0.21580170094966888","3"
"2383.json","11","2","0.1291397362947464","3"
"2301.json","10","2","0.11496451497077942","2"
"563.json","3","1","0.9460781812667847","1"
"2949.json","8","1","0.07775852084159851","3"
"1021.json","3","1","0.8294853568077087","3"
"776.json","3","1","0.824433445930481","1"
"2183.json","14","3","0.5066486597061157","5"
"2481.json","4","1","0.06353820860385895","1"
"1201.json","3","1","0.8279473185539246","2"
"1455.json","12","3","0.11537264287471771","3"
"1177.json","6","1","0.3572032153606415","3"
"579.json","3","1","0.399086594581604","2"
"3134.json","3","1","0.006619585212320089","1"
"1463.json","28","5","0.0032094810158014297","7"
"1394.json","37","6","7.493140874430537E-4","5"
"2391.json","3","1","0.057189103215932846","1"
"2043.json","29","5","0.0016812258400022984","14"
"1569.json","31","41","0.0","6"
"3019.json","9","1","0.2078412026166916","5"
"2613.json","7","1","0.08814732730388641","11"
"1189.json","3","1","0.990539014339447","21"
"1043.json","11","2","0.03513646498322487","1"
"3286.json","15","3","0.44756391644477844","1"
"2861.json","11","1","0.0031610482838004827","3"
"748.json","3","1","0.48355430364608765","2"
"1742.json","4","1","0.584201991558075","2"
"3499.json","21","2","0.039794739335775375","17"
"3061.json","5","1","0.4131940007209778","1"
"2350.json","16","3","0.07936356961727142","1"
"151.json","3","1","0.7138787508010864","5"
"3295.json","14","1","0.0","2"
"2001.json","4","1","0.7557356953620911","3"
"1594.json","3","1","0.41723111271858215","1"
"330.json","26","1","0.001840827870182693","1"
"3156.json","3","1","0.13442203402519226","1"
"1872.json","3","1","0.720780611038208","3"
"2296.json","5","1","0.5742695331573486","3"
"3098.json","7","1","0.09556499123573303","4"
"2500.json","3","1","0.31042516231536865","2"
"1608.json","7","2","0.2958979606628418","1"
"600.json","3","1","0.9074175357818604","1"
"1054.json","11","2","0.5664061307907104","1"
"2123.json","4","1","0.626471996307373","5"
"1854.json","3","1","0.720780611038208","3"
"429.json","3","1","0.7558221817016602","1"
"3107.json","9","1","0.024401241913437843","1"
"1005.json","3","1","0.31042516231536865","2"
"3491.json","9","2","0.2738490402698517","13"
"1938.json","12","3","0.04313978925347328","1"
"2032.json","18","5","0.006060454994440079","11"
"2952.json","14","4","0.22514361143112183","12"
"64.json","2","1","0.5609698295593262","2"
"644.json","14","2","0.18300652503967285","18"
"1761.json","4","1","0.569551944732666","2"
"1659.json","3","1","0.31042516231536865","2"
"670.json","3","1","0.37033408880233765","4"
"3432.json","5","1","0.171627938747406","2"
"2541.json","11","2","0.3153199255466461","1"
"2596.json","4","1","0.5612752437591553","5"
"1136.json","5","1","0.30559131503105164","2"
"3178.json","3","1","0.41723111271858215","1"
"2923.json","4","1","0.07359988242387772","4"
"3311.json","18","1","0.0","7"
"1649.json","14","9","0.15332834422588348","5"
"1053.json","4","1","0.8799620270729065","1"
"2237.json","3","1","0.03916217014193535","1"
"2564.json","4","1","0.5249670743942261","2"
"2981.json","3","1","0.7884300351142883","1"
"2069.json","4","1","0.8915078639984131","3"
"3262.json","27","5","0.033402904868125916","17"
"2491.json","15","3","0.19995318353176117","9"
"576.json","3","1","0.6291906833648682","2"
"2630.json","4","1","0.7608674764633179","3"
"2924.json","11","3","6.627499242313206E-4","3"
"3241.json","12","2","0.15094126760959625","11"
"2936.json","4","1","0.041096772998571396","2"
"2805.json","12","3","0.0021705739200115204","3"
"380.json","3","1","0.8819372057914734","1"
"1864.json","11","3","0.19364605844020844","4"
"2244.json","15","3","0.005517929792404175","1"
"3148.json","21","4","0.16538450121879578","17"
"3476.json","3","1","0.5566662549972534","1"
"3139.json","3","1","0.8229843378067017","2"
"2027.json","3","1","0.31042516231536865","3"
"695.json","8","2","0.43664249777793884","1"
"3549.json","2","1","0.9983419179916382","1"
"1895.json","12","3","0.0037684692069888115","3"
"1206.json","15","4","0.014921764843165874","4"
"2835.json","10","2","0.03237197548151016","11"
"1099.json","3","1","0.7664092183113098","1"
"1908.json","3","1","0.5199515223503113","1"
"48.json","3","1","0.9712362289428711","1"
"2340.json","19","4","0.2895662486553192","3"
"933.json","8","1","0.07146900147199631","13"
"1186.json","10","1","0.002146936021745205","7"
"3387.json","33","7","0.0056829326786100864","16"
"1893.json","13","3","0.5265025496482849","13"
"328.json","3","1","0.8819372057914734","1"
"101.json","2","1","0.9415035247802734","1"
"2903.json","10","2","0.08237999677658081","8"
"1753.json","25","5","0.006327206268906593","6"
"3854.json","7","3","0.01172634493559599","3"
"1440.json","3","1","0.31042516231536865","1"
"1333.json","10","3","0.1330544501543045","4"
"2189.json","4","1","0.626471996307373","5"
"610.json","3","1","0.07665830850601196","1"
"936.json","24","6","0.06396006792783737","6"
"1934.json","7","1","0.20444552600383759","6"
"269.json","16","1","0.06507547199726105","1"
"1427.json","3","1","0.9910098314285278","4"
"3557.json","3","1","0.8422347903251648","1"
"462.json","17","1","0.3407062888145447","1"
"1789.json","4","1","0.7595005631446838","4"
"2462.json","3","1","0.2884712815284729","1"
"3363.json","11","3","0.5080418586730957","5"
"1609.json","3","1","0.5623211860656738","1"
"2144.json","7","1","0.20444552600383759","3"
"1896.json","4","1","0.5979818105697632","3"
"1429.json","24","6","0.006352584343403578","11"
"538.json","13","2","0.22420135140419006","1"
"2347.json","18","3","0.0021368127781897783","4"
"584.json","3","1","0.5519661903381348","2"
"2752.json","16","3","0.071900375187397","10"
"502.json","10","2","0.12119114398956299","3"
"3763.json","4","1","0.7515485882759094","3"
"1799.json","6","1","0.17285291850566864","2"
"2820.json","4","1","0.0241763424128294","1"
"1543.json","3","1","0.8067988157272339","1"
"889.json","10","2","0.09983496367931366","5"
"2264.json","22","6","0.007071399595588446","6"
"55.json","2","1","0.998636782169342","1"
"2470.json","4","1","0.1790124773979187","1"
"213.json","18","1","0.1875918209552765","2"
"2944.json","3","1","0.5663295388221741","1"
"120.json","2","1","0.9952341318130493","1"
"3500.json","5","1","0.15748287737369537","3"
"2678.json","17","3","0.00685877725481987","16"
"3698.json","3","1","0.10769712179899216","1"
"2134.json","4","1","0.5834711194038391","6"
"1116.json","4","1","0.518400251865387","5"
"1738.json","4","1","0.4535761773586273","6"
"2816.json","7","1","0.3632502257823944","1"
"2675.json","8","2","0.8887622952461243","2"
"2953.json","4","1","0.538820207118988","4"
"3620.json","4","1","0.7623875737190247","5"
"3369.json","8","2","0.35926029086112976","2"
"2351.json","8","2","0.6627553105354309","3"
"771.json","4","1","0.8165184259414673","6"
"2292.json","19","2","0.04023418948054314","6"
"3383.json","5","1","0.0058515178970992565","2"
"2079.json","4","1","0.9273367524147034","2"
"3043.json","22","4","0.0013868022942915559","9"
"2411.json","4","1","0.5508482456207275","3"
"3287.json","14","3","0.48658132553100586","4"
"785.json","9","2","0.4633294343948364","1"
